State,Year,Quarter,District,Register_users,App_opens
chhattisgarh,2024,4,north_bastar_kanker_district,251005,29405787
chhattisgarh,2024,4,sarangarh_bilaigarh_district,208297,11942175
chhattisgarh,2024,4,bastar_district,284809,28800805
chhattisgarh,2024,4,kondagaon_district,162296,12267999
chhattisgarh,2024,4,mahasamund_district,361759,27391062
dadra-&-nagar-haveli-&-daman-&-diu,2018,1,diu_district,2553,0
dadra-&-nagar-haveli-&-daman-&-diu,2018,1,daman_district,18677,0
dadra-&-nagar-haveli-&-daman-&-diu,2018,1,dadra_and_nagar_haveli_district,32028,0
dadra-&-nagar-haveli-&-daman-&-diu,2018,2,diu_district,3229,0
dadra-&-nagar-haveli-&-daman-&-diu,2018,2,daman_district,25144,0
dadra-&-nagar-haveli-&-daman-&-diu,2018,2,dadra_and_nagar_haveli_district,43085,0
dadra-&-nagar-haveli-&-daman-&-diu,2018,3,diu_district,3830,0
dadra-&-nagar-haveli-&-daman-&-diu,2018,3,daman_district,32651,0
dadra-&-nagar-haveli-&-daman-&-diu,2018,3,dadra_and_nagar_haveli_district,55626,0
dadra-&-nagar-haveli-&-daman-&-diu,2018,4,diu_district,4609,0
dadra-&-nagar-haveli-&-daman-&-diu,2018,4,daman_district,42069,0
dadra-&-nagar-haveli-&-daman-&-diu,2018,4,dadra_and_nagar_haveli_district,69833,0
dadra-&-nagar-haveli-&-daman-&-diu,2019,1,diu_district,5452,0
dadra-&-nagar-haveli-&-daman-&-diu,2019,1,daman_district,51093,0
dadra-&-nagar-haveli-&-daman-&-diu,2019,1,dadra_and_nagar_haveli_district,83987,0
dadra-&-nagar-haveli-&-daman-&-diu,2019,2,diu_district,6193,22979
dadra-&-nagar-haveli-&-daman-&-diu,2019,2,daman_district,58005,323345
dadra-&-nagar-haveli-&-daman-&-diu,2019,2,dadra_and_nagar_haveli_district,94382,514362
dadra-&-nagar-haveli-&-daman-&-diu,2019,3,diu_district,6746,73017
dadra-&-nagar-haveli-&-daman-&-diu,2019,3,daman_district,64854,1168620
dadra-&-nagar-haveli-&-daman-&-diu,2019,3,dadra_and_nagar_haveli_district,105329,1884552
dadra-&-nagar-haveli-&-daman-&-diu,2019,4,diu_district,7323,91107
dadra-&-nagar-haveli-&-daman-&-diu,2019,4,daman_district,72470,1415107
dadra-&-nagar-haveli-&-daman-&-diu,2019,4,dadra_and_nagar_haveli_district,117805,2264329
dadra-&-nagar-haveli-&-daman-&-diu,2020,1,diu_district,7912,98466
dadra-&-nagar-haveli-&-daman-&-diu,2020,1,daman_district,80329,1550484
dadra-&-nagar-haveli-&-daman-&-diu,2020,1,dadra_and_nagar_haveli_district,130255,2546172
dadra-&-nagar-haveli-&-daman-&-diu,2020,2,diu_district,8795,90682
dadra-&-nagar-haveli-&-daman-&-diu,2020,2,daman_district,90016,1640768
dadra-&-nagar-haveli-&-daman-&-diu,2020,2,dadra_and_nagar_haveli_district,146003,2773677
dadra-&-nagar-haveli-&-daman-&-diu,2020,3,diu_district,9655,102606
dadra-&-nagar-haveli-&-daman-&-diu,2020,3,daman_district,98108,1480490
dadra-&-nagar-haveli-&-daman-&-diu,2020,3,dadra_and_nagar_haveli_district,160183,2838403
dadra-&-nagar-haveli-&-daman-&-diu,2020,4,diu_district,10550,147153
dadra-&-nagar-haveli-&-daman-&-diu,2020,4,daman_district,108511,2123263
dadra-&-nagar-haveli-&-daman-&-diu,2020,4,dadra_and_nagar_haveli_district,177432,3926020
dadra-&-nagar-haveli-&-daman-&-diu,2021,1,diu_district,11406,156639
dadra-&-nagar-haveli-&-daman-&-diu,2021,1,daman_district,117728,2573284
dadra-&-nagar-haveli-&-daman-&-diu,2021,1,dadra_and_nagar_haveli_district,192262,4572539
dadra-&-nagar-haveli-&-daman-&-diu,2021,2,diu_district,12220,117626
dadra-&-nagar-haveli-&-daman-&-diu,2021,2,daman_district,126258,1622978
dadra-&-nagar-haveli-&-daman-&-diu,2021,2,dadra_and_nagar_haveli_district,206516,3322379
dadra-&-nagar-haveli-&-daman-&-diu,2021,3,diu_district,13167,181641
dadra-&-nagar-haveli-&-daman-&-diu,2021,3,daman_district,135976,2278101
dadra-&-nagar-haveli-&-daman-&-diu,2021,3,dadra_and_nagar_haveli_district,222731,4702992
dadra-&-nagar-haveli-&-daman-&-diu,2021,4,diu_district,14047,295151
dadra-&-nagar-haveli-&-daman-&-diu,2021,4,daman_district,145806,5114006
dadra-&-nagar-haveli-&-daman-&-diu,2021,4,dadra_and_nagar_haveli_district,239110,9600298
dadra-&-nagar-haveli-&-daman-&-diu,2022,1,diu_district,14964,143766
dadra-&-nagar-haveli-&-daman-&-diu,2022,1,daman_district,155029,799218
dadra-&-nagar-haveli-&-daman-&-diu,2022,1,dadra_and_nagar_haveli_district,254577,2967808
dadra-&-nagar-haveli-&-daman-&-diu,2022,2,diu_district,15811,229397
dadra-&-nagar-haveli-&-daman-&-diu,2022,2,daman_district,163861,633374
dadra-&-nagar-haveli-&-daman-&-diu,2022,2,dadra_and_nagar_haveli_district,269344,3023521
dadra-&-nagar-haveli-&-daman-&-diu,2022,3,diu_district,16665,180045
dadra-&-nagar-haveli-&-daman-&-diu,2022,3,daman_district,173219,567477
dadra-&-nagar-haveli-&-daman-&-diu,2022,3,dadra_and_nagar_haveli_district,284923,3090359
dadra-&-nagar-haveli-&-daman-&-diu,2022,4,diu_district,17427,445207
dadra-&-nagar-haveli-&-daman-&-diu,2022,4,daman_district,182481,7951596
dadra-&-nagar-haveli-&-daman-&-diu,2022,4,dadra_and_nagar_haveli_district,300217,15669967
dadra-&-nagar-haveli-&-daman-&-diu,2023,1,diu_district,18234,246909
dadra-&-nagar-haveli-&-daman-&-diu,2023,1,daman_district,191432,522235
dadra-&-nagar-haveli-&-daman-&-diu,2023,1,dadra_and_nagar_haveli_district,314951,3702140
dadra-&-nagar-haveli-&-daman-&-diu,2023,2,diu_district,18972,160624
dadra-&-nagar-haveli-&-daman-&-diu,2023,2,daman_district,199267,555514
dadra-&-nagar-haveli-&-daman-&-diu,2023,2,dadra_and_nagar_haveli_district,328125,3369887
dadra-&-nagar-haveli-&-daman-&-diu,2023,3,diu_district,19752,177551
dadra-&-nagar-haveli-&-daman-&-diu,2023,3,daman_district,207437,357209
dadra-&-nagar-haveli-&-daman-&-diu,2023,3,dadra_and_nagar_haveli_district,341846,3914753
dadra-&-nagar-haveli-&-daman-&-diu,2023,4,diu_district,20497,1294301
dadra-&-nagar-haveli-&-daman-&-diu,2023,4,daman_district,215319,13129081
dadra-&-nagar-haveli-&-daman-&-diu,2023,4,dadra_and_nagar_haveli_district,354944,22155996
dadra-&-nagar-haveli-&-daman-&-diu,2024,1,diu_district,21329,52856
dadra-&-nagar-haveli-&-daman-&-diu,2024,1,daman_district,224463,443492
dadra-&-nagar-haveli-&-daman-&-diu,2024,1,dadra_and_nagar_haveli_district,370071,5470752
dadra-&-nagar-haveli-&-daman-&-diu,2024,2,diu_district,22210,61929
dadra-&-nagar-haveli-&-daman-&-diu,2024,2,daman_district,233446,537882
dadra-&-nagar-haveli-&-daman-&-diu,2024,2,dadra_and_nagar_haveli_district,385068,6889808
dadra-&-nagar-haveli-&-daman-&-diu,2024,3,diu_district,21317,289560
dadra-&-nagar-haveli-&-daman-&-diu,2024,3,daman_district,225491,540461
dadra-&-nagar-haveli-&-daman-&-diu,2024,3,dadra_and_nagar_haveli_district,381007,4599278
dadra-&-nagar-haveli-&-daman-&-diu,2024,4,diu_district,22066,1462795
dadra-&-nagar-haveli-&-daman-&-diu,2024,4,daman_district,231834,13904020
dadra-&-nagar-haveli-&-daman-&-diu,2024,4,dadra_and_nagar_haveli_district,390650,26580899
delhi,2018,1,south_district,156706,0
delhi,2018,1,central_district,202723,0
delhi,2018,1,new_delhi_district,212008,0
delhi,2018,1,west_district,308558,0
delhi,2018,1,south_west_district,179197,0
delhi,2018,1,south_east_delhi_district,251213,0
delhi,2018,1,shahdara_district,114549,0
delhi,2018,1,north_east_district,95472,0
delhi,2018,1,east_district,169295,0
delhi,2018,1,north_west_district,223679,0
delhi,2018,1,north_district,173622,0
delhi,2018,2,south_district,206935,0
delhi,2018,2,central_district,267154,0
delhi,2018,2,new_delhi_district,282319,0
delhi,2018,2,west_district,406877,0
delhi,2018,2,south_west_district,236789,0
delhi,2018,2,south_east_delhi_district,333350,0
delhi,2018,2,shahdara_district,152113,0
delhi,2018,2,north_east_district,127159,0
delhi,2018,2,east_district,221449,0
delhi,2018,2,north_west_district,294038,0
delhi,2018,2,north_district,227958,0
delhi,2018,3,south_district,264628,0
delhi,2018,3,central_district,340549,0
delhi,2018,3,new_delhi_district,363140,0
delhi,2018,3,west_district,515854,0
delhi,2018,3,south_west_district,297663,0
delhi,2018,3,south_east_delhi_district,423177,0
delhi,2018,3,shahdara_district,192430,0
delhi,2018,3,north_east_district,159566,0
delhi,2018,3,east_district,280847,0
delhi,2018,3,north_west_district,376806,0
delhi,2018,3,north_district,290251,0
delhi,2018,4,south_district,344311,0
delhi,2018,4,central_district,446787,0
delhi,2018,4,new_delhi_district,470991,0
delhi,2018,4,west_district,686653,0
delhi,2018,4,south_west_district,393208,0
delhi,2018,4,south_east_delhi_district,564640,0
delhi,2018,4,shahdara_district,257785,0
delhi,2018,4,north_east_district,216694,0
delhi,2018,4,east_district,373139,0
delhi,2018,4,north_west_district,496928,0
delhi,2018,4,north_district,379177,0
delhi,2019,1,south_district,407519,0
delhi,2019,1,central_district,529918,0
delhi,2019,1,new_delhi_district,558516,0
delhi,2019,1,west_district,820526,0
delhi,2019,1,south_west_district,467571,0
delhi,2019,1,south_east_delhi_district,671667,0
delhi,2019,1,shahdara_district,310351,0
delhi,2019,1,north_east_district,262131,0
delhi,2019,1,east_district,439639,0
delhi,2019,1,north_west_district,583438,0
delhi,2019,1,north_district,447987,0
delhi,2019,2,south_district,453829,3600582
delhi,2019,2,central_district,596940,4621588
delhi,2019,2,new_delhi_district,637526,4770362
delhi,2019,2,west_district,919096,6019764
delhi,2019,2,south_west_district,519422,3366911
delhi,2019,2,south_east_delhi_district,749218,5600479
delhi,2019,2,shahdara_district,352312,2162335
delhi,2019,2,north_east_district,298037,1839705
delhi,2019,2,east_district,487121,3859544
delhi,2019,2,north_west_district,649377,4251847
delhi,2019,2,north_district,502570,3638453
delhi,2019,3,south_district,498200,13735093
delhi,2019,3,central_district,658985,18110411
delhi,2019,3,new_delhi_district,705546,17907707
delhi,2019,3,west_district,1008836,22146744
delhi,2019,3,south_west_district,567496,12320743
delhi,2019,3,south_east_delhi_district,821304,21257734
delhi,2019,3,shahdara_district,391827,7812781
delhi,2019,3,north_east_district,334361,6815269
delhi,2019,3,east_district,532254,14414183
delhi,2019,3,north_west_district,709448,15312330
delhi,2019,3,north_district,554029,13548032
delhi,2019,4,south_district,533716,14624629
delhi,2019,4,central_district,711015,19757936
delhi,2019,4,new_delhi_district,757888,19347259
delhi,2019,4,west_district,1081496,22958268
delhi,2019,4,south_west_district,605482,12908740
delhi,2019,4,south_east_delhi_district,883080,22762701
delhi,2019,4,shahdara_district,425305,8243112
delhi,2019,4,north_east_district,366088,7378000
delhi,2019,4,east_district,568283,15006362
delhi,2019,4,north_west_district,758620,15608488
delhi,2019,4,north_district,598910,14087176
delhi,2020,1,south_district,570329,14596406
delhi,2020,1,central_district,765149,20077306
delhi,2020,1,new_delhi_district,810489,19988931
delhi,2020,1,west_district,1160353,23777985
delhi,2020,1,south_west_district,644981,13628530
delhi,2020,1,south_east_delhi_district,947535,23452400
delhi,2020,1,shahdara_district,460186,8525491
delhi,2020,1,north_east_district,399504,7741484
delhi,2020,1,east_district,604768,15229722
delhi,2020,1,north_west_district,814249,16316454
delhi,2020,1,north_district,648654,14929277
delhi,2020,2,south_district,608062,10923789
delhi,2020,2,central_district,821609,12170177
delhi,2020,2,new_delhi_district,858515,13813232
delhi,2020,2,west_district,1243875,19803207
delhi,2020,2,south_west_district,688199,13239503
delhi,2020,2,south_east_delhi_district,1011931,17824740
delhi,2020,2,shahdara_district,498710,7264987
delhi,2020,2,north_east_district,437601,8199505
delhi,2020,2,east_district,641233,12112696
delhi,2020,2,north_west_district,877218,15252379
delhi,2020,2,north_district,704186,12248038
delhi,2020,3,south_district,651616,13811149
delhi,2020,3,central_district,888536,17811726
delhi,2020,3,new_delhi_district,912051,19755770
delhi,2020,3,west_district,1343895,27128183
delhi,2020,3,south_west_district,739034,16937109
delhi,2020,3,south_east_delhi_district,1088989,23898063
delhi,2020,3,shahdara_district,543831,10118652
delhi,2020,3,north_east_district,479924,10076533
delhi,2020,3,east_district,685955,15039504
delhi,2020,3,north_west_district,946954,19440720
delhi,2020,3,north_district,763389,16007620
delhi,2020,4,south_district,699303,17854518
delhi,2020,4,central_district,962750,25639012
delhi,2020,4,new_delhi_district,971715,26150844
delhi,2020,4,west_district,1451042,34210894
delhi,2020,4,south_west_district,792331,20471250
delhi,2020,4,south_east_delhi_district,1174221,31579571
delhi,2020,4,shahdara_district,591192,12836928
delhi,2020,4,north_east_district,525117,12410314
delhi,2020,4,east_district,734091,19059130
delhi,2020,4,north_west_district,1019187,23345284
delhi,2020,4,north_district,827019,19876007
delhi,2021,1,south_district,749173,20969765
delhi,2021,1,central_district,1035060,31035635
delhi,2021,1,new_delhi_district,1039016,31041137
delhi,2021,1,west_district,1559112,38915888
delhi,2021,1,south_west_district,849223,22664421
delhi,2021,1,south_east_delhi_district,1260645,37073920
delhi,2021,1,shahdara_district,636908,14514305
delhi,2021,1,north_east_district,567107,13760602
delhi,2021,1,east_district,786308,21924687
delhi,2021,1,north_west_district,1094464,26122744
delhi,2021,1,north_district,890194,23178496
delhi,2021,2,south_district,799590,12452858
delhi,2021,2,central_district,1105640,16081193
delhi,2021,2,new_delhi_district,1108471,16849531
delhi,2021,2,west_district,1666267,23164797
delhi,2021,2,south_west_district,906878,14495551
delhi,2021,2,south_east_delhi_district,1346063,20866055
delhi,2021,2,shahdara_district,681073,8634338
delhi,2021,2,north_east_district,607021,9159772
delhi,2021,2,east_district,839185,12706259
delhi,2021,2,north_west_district,1170137,16390828
delhi,2021,2,north_district,952374,14196592
delhi,2021,3,south_district,855177,16742627
delhi,2021,3,central_district,1184217,24898251
delhi,2021,3,new_delhi_district,1185588,24104453
delhi,2021,3,west_district,1785309,31060472
delhi,2021,3,south_west_district,971552,18051807
delhi,2021,3,south_east_delhi_district,1441462,29182451
delhi,2021,3,shahdara_district,730209,11815518
delhi,2021,3,north_east_district,651695,11448245
delhi,2021,3,east_district,898137,16541558
delhi,2021,3,north_west_district,1254464,21044731
delhi,2021,3,north_district,1022251,18954263
delhi,2021,4,south_district,911399,25318053
delhi,2021,4,central_district,1263911,39285773
delhi,2021,4,new_delhi_district,1263818,40877291
delhi,2021,4,west_district,1905278,45912758
delhi,2021,4,south_west_district,1036466,26351151
delhi,2021,4,south_east_delhi_district,1537814,45953793
delhi,2021,4,shahdara_district,779798,18226720
delhi,2021,4,north_east_district,696743,18668707
delhi,2021,4,east_district,957392,23373406
delhi,2021,4,north_west_district,1339480,32390512
delhi,2021,4,north_district,1093028,29311189
delhi,2022,1,south_district,963775,4684890
delhi,2022,1,central_district,1338465,6409314
delhi,2022,1,new_delhi_district,1336911,6165616
delhi,2022,1,west_district,2017435,8118532
delhi,2022,1,south_west_district,1097016,4590648
delhi,2022,1,south_east_delhi_district,1628157,7357594
delhi,2022,1,shahdara_district,826148,2924454
delhi,2022,1,north_east_district,739301,3042375
delhi,2022,1,east_district,1013024,3852805
delhi,2022,1,north_west_district,1419688,5396333
delhi,2022,1,north_district,1159277,4981592
delhi,2022,2,south_district,1013938,4587356
delhi,2022,2,central_district,1409776,5948542
delhi,2022,2,new_delhi_district,1406687,5625084
delhi,2022,2,west_district,2124626,7350241
delhi,2022,2,south_west_district,1155288,4151379
delhi,2022,2,south_east_delhi_district,1714507,6702101
delhi,2022,2,shahdara_district,870461,2605709
delhi,2022,2,north_east_district,779621,2614033
delhi,2022,2,east_district,1066632,3524812
delhi,2022,2,north_west_district,1496002,4758442
delhi,2022,2,north_district,1222605,4685381
delhi,2022,3,south_district,1065631,4638847
delhi,2022,3,central_district,1483786,5742476
delhi,2022,3,new_delhi_district,1479669,5253294
delhi,2022,3,west_district,2235907,6992655
delhi,2022,3,south_west_district,1215697,3934907
delhi,2022,3,south_east_delhi_district,1804123,6340232
delhi,2022,3,shahdara_district,917096,2440841
delhi,2022,3,north_east_district,822038,2460332
delhi,2022,3,east_district,1121596,3393992
delhi,2022,3,north_west_district,1575473,4399466
delhi,2022,3,north_district,1288507,4322456
delhi,2022,4,south_district,1117981,30173803
delhi,2022,4,central_district,1558400,47227767
delhi,2022,4,new_delhi_district,1552874,49393657
delhi,2022,4,west_district,2348063,52947462
delhi,2022,4,south_west_district,1275864,29437122
delhi,2022,4,south_east_delhi_district,1894776,53203998
delhi,2022,4,shahdara_district,963656,21436265
delhi,2022,4,north_east_district,864990,20440755
delhi,2022,4,east_district,1177294,25719895
delhi,2022,4,north_west_district,1655730,36305502
delhi,2022,4,north_district,1354521,35578523
delhi,2023,1,south_district,1167338,4668358
delhi,2023,1,central_district,1629248,6215071
delhi,2023,1,new_delhi_district,1622600,5117085
delhi,2023,1,west_district,2453869,7209475
delhi,2023,1,south_west_district,1333347,3788785
delhi,2023,1,south_east_delhi_district,1980915,6467886
delhi,2023,1,shahdara_district,1007880,2584431
delhi,2023,1,north_east_district,906036,2613986
delhi,2023,1,east_district,1230290,3461144
delhi,2023,1,north_west_district,1731494,4475947
delhi,2023,1,north_district,1416994,4447621
delhi,2023,2,south_district,1209741,4722227
delhi,2023,2,central_district,1690547,6131587
delhi,2023,2,new_delhi_district,1682305,5181082
delhi,2023,2,west_district,2546575,7256938
delhi,2023,2,south_west_district,1383364,3822184
delhi,2023,2,south_east_delhi_district,2055408,6504770
delhi,2023,2,shahdara_district,1046614,2559895
delhi,2023,2,north_east_district,942089,2658909
delhi,2023,2,east_district,1275831,3522796
delhi,2023,2,north_west_district,1798636,4612879
delhi,2023,2,north_district,1471979,4441772
delhi,2023,3,south_district,1254751,4550171
